"Input1" "Input2" "Input3" "Input4" "Input5" "Input6"
"4930553C11Rik" -0.244720894682891 0.216487056882265 -0.217419290240459 -1.00763409211259 -1.31372828084033 -0.65407028604788
"Mat2b" 4.9572862864632 4.10184449094114 4.08874148878859 3.91280303533387 3.35194601914008 3.10218664672709
"Hmmr" 7.74909361985334 7.08410900940213 6.98821461283462 6.21299520056994 5.8170261233213 5.55788038856692
"Nudcd2" 6.64315247475526 5.58627479054822 5.20299866804627 4.64436527097075 4.03373490615417 3.69533854526159
"Ccng1" 7.64807487103984 7.20985231564901 7.16928670951337 5.30096252381073 4.79280350291263 4.81123448131482
"Gabra1" -2.31511022257429 -0.475390647755403 0.1169997488301 -3.92819962461819 -4.12108320289794 -3.61754441002277
"Pttg1" 3.57728080333911 3.14910021715239 3.14776200260079 1.67807338234838 1.57007870165515 1.44423178756392
"Slu7" 6.04156182163781 5.14082829172846 4.67897893155042 4.88786974319412 4.23500190272149 4.20645964091039
"Ccnjl" 2.25777944584629 1.69041824521468 1.09190876786727 1.78408170616742 0.923310916460518 0.955345258397815
"Pwwp2a" 5.89336801963742 5.45777036957262 5.52697583810537 5.12901853509785 4.82045353551747 4.70708620524442
"Ttc1" 5.35590001870416 4.22931109723985 4.03709588323789 3.38727344813188 2.98395226780035 2.75052546650932
"Adra1b" 0.854814778868023 -0.334528111915554 0.1169997488301 -0.954194833151132 -0.951158201455623 -1.85200966365979
"Ublcp1" 3.90599350279359 3.3346041561749 3.49263843046223 2.52888805355081 2.12050278367182 1.87430868630691
"Rnf145" 5.73691433790854 5.60279437990693 5.73373870022901 4.50105765353996 4.17812481548934 4.07315203395493
"Ebf1" 2.76384111882053 2.73506216026952 2.91007044488146 2.42179238868705 2.61136691014578 1.68257931454625
"Clint1" 6.62093874110233 5.94008028852261 5.77373280784101 5.35621139184101 4.91142176167511 4.66322636010784
"Lsm11" 3.08406087124553 2.88666555983727 2.22480303836462 2.28958501560272 2.08185685577234 1.74000759459532
"Thg1l" 4.44244646636516 3.5269195129318 3.45377560812478 2.6674574768992 2.02866391660675 2.23545317759055
"Adam19" 6.85431375610178 6.88958576878005 7.1204934288283 5.83263910717428 5.62655035417012 5.780344098108
"Nipal4" 1.24560473190019 0.953452651048471 1.56279950187963 0.230229737986295 -0.751849393232216 -0.895078385551675
"Cyfip2" 4.62270494622913 3.93095065255362 3.62096252743777 3.31837133485531 2.88266893196317 3.1076514072039
"Fndc9" 2.28182491981294 1.15807037065694 1.48783744419841 -0.32616361053809 -0.420643484756843 -0.447619408580454
"Med7" 4.02473978031034 3.47522132528243 2.86634906745214 2.82095150799614 2.4588612230566 2.1949538153108
"Havcr2" 0.720513687156432 0.468025823878229 0.616570758320611 0.48361397378637 0.402478753159078 -0.158112791385469
"Gnb2l1" 9.43835726293312 8.54420008060248 8.26622126445227 8.2180508212678 7.55678322564261 7.54623104037445
"Snord96a" 1.24560473190019 0.839119975569476 0.813607605380165 -0.431773798498689 -1.18248374756208 -1.08149150978256
"Snord95" 1.87075632273704 1.496594976075 1.97326427136865 0.595362331438825 -0.751849393232216 -0.267047162938633
"Trim41" 5.81726097615825 5.30596906576926 5.1882771623395 5.02474957861059 4.57124169651127 4.5593767016216
"Trim7" 0.317157992925224 0.261574946410803 0.213215064089403 0.595362331438825 0.402478753159078 -0.106582490745387
"Irgm1" 2.32874596720044 2.07841092147929 2.37795982642603 1.56365347171149 0.633804299265533 0.955345258397815
"Gm5431" 0.648363901400597 -0.0328724120544525 0.813607605380165 -0.545729987795775 0.12684431054565 -0.211552050346929
"Gm12185" 2.18314064495354 2.1400739413631 2.37795982642603 1.23598900727498 1.16431901596431 1.46140693137206
"9930111J21Rik1" 1.62974822323325 1.53382788227398 1.3675432104807 0.403996805723002 0.801748936579605 0.289346185585752
"Zfp62" 5.00862011494706 4.38768371556063 4.25054059977822 4.3122510073318 4.10291847130017 4.04779150716241
"Mgat1" 2.72928389678416 2.9151641663241 3.08556724099344 2.13788956583958 1.90128461013052 1.88707598238079
"Flt4" 2.52283301931674 2.38386537621423 2.22480303836462 1.65246273866934 1.47386338639584 1.59190895560618
"Scgb3a1" -0.244720894682891 -0.0883675246461562 0.1169997488301 -1.69116042731734 -0.951158201455623 -0.895078385551675
"Cnot6" 6.53100695076244 6.20607303376989 6.26534483222746 5.61178999275576 5.38737186076887 5.21090946390772
"Gfpt2" 6.55956380906152 5.68473935241066 5.52697583810537 4.91863392638375 4.50948729612656 4.44746774041418
"Mapk9" 4.96473247094606 4.31468628287037 4.16290059943871 3.64706947989912 3.36273257436632 3.11851921784905
"Rnf130" 3.33450523648912 3.04977876812349 3.04692131309396 2.80554206867373 2.47882963928919 2.78504134820982
"Tbc1d9b" 4.19901203759642 4.01892648852575 3.73069396809457 3.09258193751832 2.91233979863952 3.1820610124299
"3010026O09Rik" 1.9328172908693 1.69041824521468 1.52580529439743 1.77619810709159 0.703345232518611 1.5117386069222
"Sqstm1" 6.06253413582562 5.2129044996877 4.83833469128254 4.52595276252626 4.050510618905 4.05629464596767
"Mgat4b" 3.82648605580953 3.29719885614152 3.18383125730831 1.56365347171149 1.37076989343174 0.774773012755994
"Ltc4s" -0.389110804018066 -0.268939770287977 -2.41905315141011 -2.48762703323221 -2.24661408498179 -3.13211758285252
"Maml1" 5.02651978675562 4.35425078354406 4.28415831598104 3.83145082357124 3.46137244221265 3.32497009531647
"Canx" 9.81860997979011 9.79550361802607 9.95027155099723 9.01899374034524 8.7957292948119 8.76015416770709
"Hnrnph1" 8.77089327371279 8.23629838418565 8.2371929281707 7.87783206699391 7.59044038299637 7.38146903542443
"Rufy1" 4.18632892258458 3.35034280361706 3.26464330289641 3.22878632111663 2.77373456041001 2.89025023017593
"Adamts2" 3.52786860921404 3.37106409399114 3.62096252743777 2.37558112355892 2.32186029295079 2.30370147856282
"Zfp354c" 4.34310126017751 4.1475997541561 4.04365359926005 3.06696181844543 2.79778003437666 2.70798592154479
"Grm6" 1.42905087299612 1.03362299973245 1.28138656673098 -0.292611050827064 -1.31372828084033 -0.65407028604788
"Zfp454" 2.41824411803954 1.5520900886667 0.986939208265727 0.929781370509384 -0.0913358595038831 -0.0568294555482872
"Zfp2" 2.999586303082 2.42408247629063 2.49742349302761 1.67807338234838 1.77777007364517 1.3551482439815
"Zfp354a" 2.15737754888845 1.8166359614181 1.23629867720244 1.11619449474027 0.12684431054565 0.536260926056269
"Platr20" 2.35164636931051 1.84653744713196 2.05343462005263 1.83809264081753 1.74516540821324 1.65298453235795
"Clk4" 4.87668927849079 4.47162806055842 4.72458515851193 4.33523726274727 3.96461054549935 3.82041567831171
"Col23a1" 1.42905087299612 1.47761187270743 2.12938347328593 1.31429400277477 1.4538256331593 1.4951557227266
"Phykpl" 4.10779552003789 4.36203512819002 4.50931717160886 3.50642860301854 3.47634864978544 3.47626926337996
"Hnrnpab" 9.52904628747123 8.55471053152223 8.22822537666676 7.54861889304982 6.93668294014991 6.86041618375346
"Nhp2" 6.34951483229501 5.34183902223732 5.19123350567091 4.22082161057388 3.33012790893439 3.26265131892033
"Rmnd5b" 5.38116186135157 4.74004901293928 4.76483030762212 4.47694183851816 3.70122206062564 3.81039692248672
"N4bp3" 5.41688756406945 4.50716421778519 4.22191475903979 3.50165541407923 3.10452593112206 3.10218664672709
"D930048N14Rik" 3.85881670942552 3.76472794247742 3.76284449169828 3.12087098194974 2.66464170318813 2.92161440108526
"0610009B22Rik" 1.55278624141837 0.50599367407725 0.0139062558659961 -0.259821115709394 -0.279780948916993 -0.810189487965162
"Sec24a" 5.60732551765886 5.06654983761646 5.09032599750458 4.14785243971258 3.92513135208489 4.05063145894737
"Sar1b" 3.58696335673645 3.64647489762708 3.68108351987534 2.85128524128603 2.54661972883116 2.54030775911897
"Jade2" 5.32730255033077 4.52576489499031 4.48543094649131 4.01849782085313 3.4206587692241 3.53016931232939
"Cdkn2aipnl" 5.02295757496833 3.97560906470064 3.5764313674674 3.00422606309747 2.28830773323977 2.29414717184957
"Ube2b" 5.05121199167153 4.46200203625046 4.38572322654572 4.31361332569638 3.81947510547598 3.81708381761396
"Cdkl3" 2.23332640212175 1.65705964826825 2.17788199097712 1.33590781588083 1.4335056487797 1.33665190036411
"Ppp2ca" 7.55000439687824 6.54441389239107 6.24699327799868 5.78186879472068 5.14960146240817 4.91149564607231
"Olfr1372-ps1" -0.113476361404639 -1.00590536445418 -0.348663823518712 -1.24370145034612 -0.848064708491519 -1.2956163151354
"Skp1a" 7.88333481887807 6.82064312283673 6.36427253340341 5.31463422092064 4.48994159440942 4.36544916467154
"Tcf7" 5.47279233681714 4.65389236918956 4.55134038650457 3.71874474694411 3.17353754599369 3.19238445569866
"Vdac1" 7.29775827471675 6.18062160432526 5.67370398950974 5.39983410490325 4.42966358248531 4.44531124518322
"9530068E07Rik" 4.01759771106632 4.0799850569774 4.26183376930958 3.39758766572481 2.92694949352387 2.88389473513611
"Fstl4" 1.14432139606301 1.2504343888056 1.04037846722719 -1.0631292047043 -0.848064708491519 -1.41591054885312
"Hspa4" 9.66538641360917 8.66972502301763 8.31345349246337 7.74011556236723 7.16181216035374 6.98812029448943
"Zcchc10" 5.50379145331135 4.61533252265852 4.28968588994947 3.67701530012942 2.9557323941529 2.58016374793308
"Aff4" 8.51508804788087 7.89350750832606 7.83998388967986 7.74251984375667 7.48362444898466 7.37128226730518
"Leap2" -0.244720894682891 -0.806596556230777 -0.0971250565227476 -0.106197926596182 -0.0336203616475957 -0.447619408580454
"Uqcrq" 5.70836692925614 4.48357096850286 4.2103034686695 3.49686638050028 2.66464170318813 2.11037604454043
"Sept8" 4.39913529509183 3.63366982799267 3.85520850984694 2.84376139090422 2.24232152796559 2.43121490189709
"Kif3a" 4.74450463372293 4.26849436035059 4.19270940865476 3.33724798786842 3.05217751110763 3.24787956829037
"Rad50" 7.17232789035443 6.48802419266085 6.36296218359409 6.18088477590498 5.90174693830012 5.82083162037625
"Irf1" 4.55525449700912 3.79187623089662 3.44389409661081 3.23455134393639 2.4588612230566 2.26509863933908
"Slc22a5" 2.3741889379616 1.6229114258564 1.91723023645432 1.57278448346362 1.03542128278206 0.979390732364466
"P4ha2" 3.08406087124553 3.33986947238755 3.35177589462238 1.28125374101076 1.30518155180416 1.31791533778252
"Il3" -0.93659859932056 -0.146083022502444 -0.493053732853887 -0.395704543791167 0.360043486838681 -0.0568294555482872
"Acsl6" 1.77235261867605 1.96030632208953 1.73475218466893 1.07822664454125 0.12684431054565 0.400377497974496
"Fnip1" 5.2037396061334 4.94570315144354 5.03873810884593 5.19259366949325 5.07777105570109 5.0370916185052
"Rapgef6" 6.1136686687633 5.93660914088506 5.92701728937506 5.52800809314482 5.33218743111269 5.16709043553475
"Cdc42se2" 5.51143826471663 4.73805633991407 4.32241383499104 4.03180230744989 3.48130636958141 3.3711402767494
"Hint1" 5.61207513525208 4.76961347048142 4.40112581100508 3.75529633006451 2.87515487830587 2.81207155417897
"Gpx3" 3.89043868859874 3.76080757310607 3.84021933562748 1.71152867953386 0.952165779132704 1.42684970933569
"Tnip1" 5.95635280533009 5.24272504549095 4.81552480837446 4.54926955354883 4.03710569049341 4.13064843956669
"Anxa6" 5.94133437389915 5.15284456143145 4.76085593860482 3.69175829745917 2.81359054922412 3.1076514072039
"Gm2a" 3.17674287375539 2.9637209865023 2.95250571120185 2.19813610827644 1.84084875626855 2.05488093194873
"Slc36a1os" 4.14759652809587 3.97222245506831 3.96982518740188 3.30747273691876 2.97694888006259 2.95837295109538
"Slc36a1" 4.00320661876069 3.8335317373072 4.08874148878859 3.41799748503232 3.25685030171817 3.28211461635468
"Fat2" 3.16386158245865 2.95688355644874 2.99372837392837 1.84564603524917 1.98744125388023 2.04352106978418
"Sparc" 6.8105615408183 6.67253176009827 6.88335729901551 5.40239718803957 5.02951032029244 4.64830501141808
"Atox1" 4.54535603594288 3.50833381253177 3.12320489835681 1.93333043759045 0.483778855260926 0.801994481491018
"G3bp1" 8.56799123754422 7.63861858512922 7.33817015912442 6.75592279889231 6.08063233027156 5.94660507996297
"Gm12238" 1.51270880204303 0.868563753461958 1.04037846722719 0.206959958663448 -0.848064708491519 -0.106582490745387
"Gria1" 1.34024160603826 0.682150629231077 1.18975609126541 -0.292611050827064 0.316322109409363 0.169051951868041
"Fam114a2" 5.67470999754331 4.91074820009423 4.70816739907796 4.47206992155097 4.11572827835148 3.86627136724149
"Mfap3" 5.15249532750871 5.01317050181591 5.14013271437762 4.62474387994225 4.44243087855919 4.38808013917111
"Galnt10" 3.57728080333911 3.39149197568893 3.5304817816069 3.15774698418477 2.93419923260325 2.94011074470265
"Sap30l" 4.55031375573884 3.69247776739297 3.51168418615278 2.99746077501017 2.13315808447785 2.09944648438217
"Hand1" -0.113476361404639 -0.403240861999568 0.303412873060981 -3.0351148285347 -5.70604570361909 -4.35451000418897
"Larp1" 9.15178195446509 8.50166906738861 8.40542832329031 8.22711556813211 7.83759033620392 7.81781331994367
"Cnot8" 6.00591590601868 5.16920519599137 4.96810256625287 4.81374882183778 4.35329875720533 4.21661057137855
"Gemin5" 7.1199349087038 6.27434988126826 6.12552496592873 5.38176387933421 4.75850004671485 4.72319587060741
"Mrpl22" 3.90599350279359 3.14308897911853 2.8810705731589 1.8680717983104 1.13944434732528 0.828711819866798
"Igtp" 0.720513687156432 0.261574946410803 0.1169997488301 -5.15059204595464 -2.89869078156149 -3.61754441002277
"Irgm2" 0.854814778868023 -0.206204014940014 -0.653518405047133 -2.09169835690107 -1.18248374756208 -1.2956163151354
"Zfp692" 4.53037982837009 4.40537021602846 4.49981008586448 3.17583744116767 2.65589807011615 2.51585471539443
"Zfp672" 2.13114600731527 1.60552934762816 1.23629867720244 0.502850192649287 -0.151456851941454 0.289346185585752
"Sh3bp5l" 4.15412457109337 3.48475983963803 3.50219273717548 3.44808083479743 2.86760148387423 2.64172807701483
"Gm12253" 1.55278624141837 1.60552934762816 1.82887436203348 0.79582691384052 0.893867138568036 0.630383103420819
"2810021J22Rik" 2.95541871980643 2.81285432087567 2.37795982642603 1.94744003700589 1.58857504527254 1.59190895560618
"Zfp39" 3.15086424192978 2.78995391876559 2.49742349302761 1.90469038954655 1.58857504527254 1.39144437320449
"Rnf187" 6.24942037824205 5.05539081481469 4.68318504252063 3.56708437711176 2.77373456041001 2.58016374793308
"Hist3h2a" 2.63908608781259 1.51533153865659 0.685283508404626 0.682297968210106 1.08837016273101 0.289346185585752
"Trim11" 4.60851438879403 4.11725804611089 4.04365359926005 3.40271725349643 3.19179975238642 3.09119463133681
"Obscn" 2.35164636931051 1.86125895283872 1.85893159588966 0.577328408608564 0.0218747509441081 0.082895308118326
"Iba57" 2.1044286689395 1.2726301349198 0.750871850032202 0.362477536284735 -0.576762686674125 -0.267047162938633
"Guk1" 4.47930564377582 3.88125882631032 3.63839712077379 2.73001185813361 2.21876679998669 1.89973128318682
"2610507I01Rik" 3.01401337371728 3.18465096976026 3.42392568037822 2.73408727056372 2.18269754527917 2.08843349165976
"Mrpl55" 3.11115453212781 2.34249494179437 1.76681339390122 1.74422571735331 0.668993727727833 1.27969601555203
"2310033P09Rik" 4.52535301129525 3.76472794247742 3.44389409661081 3.792899564089 3.4258112569897 3.3108259129962
"Arf1" 7.50411088097586 6.44224918894481 6.06395642575444 5.41451003240568 4.73170636870451 4.52302976768714
"Wnt3a" -0.244720894682891 -0.334528111915554 -0.348663823518712 -3.0351148285347 -5.70604570361909 -2.48004088627283
"Wnt9a" 0.492244699483315 0.216487056882265 0.931444095674023 -2.48762703323221 -2.24661408498179 -2.23903278676904
"Snap47" 4.93850092937288 3.92395575380397 3.45377560812478 3.45055969286585 2.74928151668547 2.87109912983102
"Jmjd4" 4.38255241089623 3.85575597716134 3.62096252743777 2.94919407374583 2.43861253921279 2.75052546650932
"Zfp867" 2.81417279437068 2.56563662050465 2.35705083666305 1.8680717983104 1.97343439588635 1.78162668379706
"Zkscan17" 5.33018794137434 4.64753687414974 4.13860200331531 4.08382624418881 3.41548781372094 3.51379812910049
"4933439C10Rik" 0.492244699483315 0.216487056882265 0.616570758320611 -0.90266453251105 -1.18248374756208 -1.54715508213137
"Mprip" 7.04989985420874 6.27090833612265 6.05910974132752 5.35885308640542 4.93329500503314 5.05417355510647
"1700007J10Rik" 1.77235261867605 1.73905302046555 2.00048574010367 1.35720259424406 1.30518155180416 1.27969601555203
"Pld6" 1.70281168542297 1.78610159326998 1.40876587320721 1.02599668576869 0.597735044558012 0.660440337276999
"Flcn" 4.47930564377582 4.00904497701179 3.83266594119585 3.93244398899674 3.44115922132314 3.53423324470929
"Cops3" 5.90889145162382 5.16624430210264 4.83077139720607 4.3943723868346 3.6668193564935 3.56633904900947
"Nt5m" 0.117849184701817 0.0205668469070078 -0.493053732853887 -0.954194833151132 -1.61858286236875 -2.48004088627283
"Med9" 3.4236576142259 2.21075068733312 2.24770344047469 1.66958691646055 0.633804299265533 0.660440337276999
"Pemt" 1.73800111388527 0.714940564348746 0.986939208265727 -0.106197926596182 -0.214192607289417 -0.267047162938633
"Rai1" 6.24636866892672 5.80383299617772 5.54788482786835 3.33724798786842 2.78980932326808 3.22794564092161
"Srebf1" 5.56140672399071 5.56956385034029 5.63731360961442 4.15698826997276 3.9105031401599 4.06474796140807
"Tom1l2" 3.25170493143661 2.97729939300284 2.65989818998471 3.26021260420201 3.09808531756423 3.04066707272903
"Lrrc48" -0.549575476211312 0.0720971475470898 0.873728597817736 1.05234801271564 1.1141332587961 0.801994481491018
"Atpaf2" 4.88456212226207 4.39275916509046 4.53746821192301 3.47997845306986 3.31354502473879 3.00010670940456
"Gid4" 5.53913483164584 4.78513690246782 4.66203077727752 4.53064636582317 4.13158222955231 4.16512624865424
"Drg2" 5.35306564639585 4.33855494378554 4.1324628662179 3.20842536766795 2.57472506651151 2.43990586216113
"Myo15" 1.70281168542297 1.70681268346535 1.56279950187963 0.559066202215835 -0.348493699001007 0.5034709909386
"Alkbh5" 6.77923142706156 6.00945806077721 5.81264804761889 5.49596666419991 5.0004503144421 5.01254065997936
"Llgl1" 5.60256021178747 4.98823851542255 4.85707125386413 3.79485179042328 3.40508996661562 3.17687145632734
"Flii" 5.07204549508869 4.49541582190973 4.41636568906537 3.9145996669993 3.58166667593036 3.54232692675562
"Mief2" 3.04244178204379 2.52922598031497 2.17788199097712 1.21281268490889 0.83311310748894 1.17946856781338
"Top3a" 5.04771030295997 4.46441457032585 4.29519236625601 3.82190915492203 3.6624607578886 3.18723196793306
"Smcr8" 6.01849240569399 5.4222221342651 5.30477841508521 4.97396011403092 4.55252033027084 4.69624561542092
"Shmt1" 6.44710569315349 5.52518723931056 5.24058603560554 4.70479557252477 4.15037982500644 4.08150743399408
"Dhrs7b" 4.11450574162745 4.13553953729229 4.23915833134168 3.3820885547133 2.96283928064716 2.93397160760525
"Tmem11" 4.22404858853374 3.51300273259661 3.0338058133037 2.64598840450879 2.05550552882539 1.74000759459532
"Natd1" 4.67357446419788 3.7686376875285 3.62970616050975 3.58298826302693 3.19783614211709 2.92780623479953
"Map2k3os" 1.47148613931652 1.13402489669029 0.303412873060981 0.253130140096374 0.0218747509441081 -0.158112791385469
"Map2k3" 4.48449519987838 3.46079425464715 3.28692475027241 2.87731395061525 2.08185685577234 2.12122342677743
"Kcnj12" 3.22714782719263 2.78223895363759 2.89564337424618 2.1501418266636 1.80965413466495 2.22543442176556
"Usp22" 6.97075432445756 6.139696618217 5.96032521566115 5.54376584126682 5.04967645002319 5.08220153794824
"Aldh3a2" 4.02473978031034 3.06257437342858 2.89564337424618 3.49926288444153 3.10452593112206 3.3155560649086
"Slc47a2" 0.317157992925224 0.38895425288703 0.544420972564776 0.957932410823533 0.224691633943795 0.828711819866798
"Slc47a1" 3.33450523648912 2.94311070682701 3.18383125730831 3.6230966542171 3.36273257436632 3.30131882725183
"Rnf112" -0.730147721853133 -0.268939770287977 -0.493053732853887 -3.56562954523348 -5.70604570361909 -3.61754441002277
"Mfap4" 0.492244699483315 0.747001773581045 1.23629867720244 -2.48762703323221 -1.45811819017551 -2.23903278676904
"Mapk7" 5.15575197683941 4.430266347914 4.29519236625601 3.63404279960289 3.09808531756423 3.15063991475416
"B9d1" 2.50251303493714 2.28905568283291 2.12938347328593 1.45920230774646 0.863809904711857 0.880706457505059
"Epn2" 5.28925767731946 4.74997130130024 4.86078954211024 4.22517144816327 3.88079408434274 3.85980911661179
"Grap" 1.29369902010123 1.78610159326998 2.02720307847945 1.17733478955417 1.32737729791836 0.906017546034247
"Fam83g" 2.15737754888845 1.29448956888354 1.28138656673098 0.841874281359957 0.443701415885591 -0.0087351673472422
"Prpsap2" 4.71831277896316 3.98235852749485 3.70610197991218 2.74624488498996 2.38671143730076 2.38695698221217
"Ulk2" 1.55278624141837 1.51533153865659 1.04037846722719 1.49806513008391 1.00819981404703 1.47838000997577
"Akap10" 5.1751389880528 4.75392118752084 4.8116878512168 4.13558063756725 3.71812058519901 4.05063145894737
"Specc1" 4.06686525598301 3.7880290418411 3.89201395084549 3.78506413388049 3.39461663538611 3.36658918451821
"Adora2b" 1.14432139606301 1.08469718432672 1.14166180306437 0.871775767073819 0.863809904711857 0.536260926056269
"Zswim7" 3.22714782719263 2.35294929943154 2.20153325904177 2.02266866805093 1.58857504527254 1.68257931454625
"Ttc19" 5.1751389880528 5.03605792864951 5.21757146913354 4.85550022736099 4.61023582812713 4.57918065076326
"Ncor1" 9.52637550203079 9.14961564109947 9.25169160389166 9.0276837601931 8.81143915339581 8.69573545863239
"Pigl" 4.64141114075883 4.16253461880154 4.00385259120207 4.04662464715542 3.63602896438005 3.53423324470929
"Cenpv" 3.18951016982926 2.15209646961231 1.91723023645432 2.0293170440603 1.32737729791836 1.47838000997577
"Ubb" 5.37279029990646 4.26296148668176 3.89926368992487 3.92354941679787 2.99785786982557 3.05770697602749
"Gm1821" 2.32874596720044 1.13402489669029 0.685283508404626 0.64814974579826 0.17659734574275 0.082895308118326
"Trpv2" 0.854814778868023 1.31602273043318 1.09190876786727 -1.30928979197369 -1.79915510801057 -1.08149150978256
"2410006H16Rik" 4.78712797135645 4.22077441528536 4.01056281279163 4.03014594097531 3.44623913868749 3.32965417423929
"Snord49b" 3.84274194656745 3.50364973360895 3.58544824082483 2.99406619687725 2.4180756082101 2.17426966113906
"Snord49a" 3.69835203723227 3.73306258262317 3.89201395084549 3.127082810883 2.44877240543301 2.76443106853454
"Snord65" 1.77235261867605 1.7230229106466 2.02720307847945 0.985544642031393 0.0218747509441081 0.599686306197903
"Lrrc75a" 2.999586303082 2.85759263564095 2.47818727416469 2.54753380634821 2.18269754527917 1.80872034467933
"Mmgt2" 1.14432139606301 0.714940564348746 1.09190876786727 0.341261050375039 -0.0913358595038831 0.250352053969889
"Zfp287" 2.89434314305466 2.12795038228061 2.55363950259415 1.80747727357945 1.53235903570599 1.82207872753435
"Zfp286" 2.15737754888845 1.86125895283872 1.23629867720244 1.25879889018307 0.980454823564127 0.955345258397815
"Trim16" 0.648363901400597 -0.206204014940014 -1.28154962766017 -0.66946535621802 -0.348493699001007 -2.48004088627283
"Fbxw10" -0.113476361404639 -0.334528111915554 0.388301770647494 -0.165698938344844 -0.951158201455623 -0.51320775020803
"Tvp23b" 3.62505652790853 3.64647489762708 3.77865500654574 3.05071508097267 2.67333266345217 2.67891299734848
"Pmp22" 0.117849184701817 0.429031692262366 0.303412873060981 -2.21199259061878 -2.005605985478 -2.23903278676904
"Hs3st3b1" 2.89434314305466 2.64434859651869 2.05343462005263 1.3781876193734 1.1141332587961 1.44423178756392
"Cox10" 4.54535603594288 3.98907656077919 3.69781060628079 3.02433363654604 2.62934465107483 2.35973551347715
"9630013K17Rik" -0.113476361404639 0.347731590160517 0.303412873060981 -0.0213090290096692 -1.31372828084033 -0.810189487965162
"2810001G20Rik" 0.117849184701817 -1.00590536445418 -1.93362632423987 -2.21199259061878 -4.12108320289794 -3.13211758285252
"Elac2" 6.69555774032756 6.27090833612265 6.32981056312559 5.35555021170071 4.87609627803969 4.76874922512822
"Arhgap44" 4.41008559465237 3.90276523759962 3.59440910839645 3.89653186615939 3.58166667593036 3.67707633886886
"Map2k4" 5.65413238186021 4.9160457398565 5.02885659733197 3.98468971161177 3.50096861655844 3.40260216308901
"Zkscan6" 2.69387856065297 2.27812612267465 1.76681339390122 1.39887177354513 0.56074083707581 1.29893223441495
"Dnah9" 0.492244699483315 -0.268939770287977 -1.04054152815638 -1.87757355154822 -2.53612070217678 -2.23903278676904
"Shisa6" 0.492244699483315 0.925707660565567 1.91723023645432 -1.12084470256058 -2.89869078156149 -2.03258190930161
"Pirt" 2.72928389678416 2.77448251000315 2.80591321359016 1.99576448434927 2.36541665893753 1.92471363974415
"Tmem220" 2.04946220972157 1.80144955760342 2.1045088046469 1.32514138501176 1.4335056487797 1.33665190036411
"Adprm" 2.89434314305466 1.8166359614181 1.82887436203348 0.811339913211845 0.736897792229637 1.00304200042911
"Sco1" 4.58454880380315 4.3039498981326 4.38055227104256 3.65997958878651 3.53474562854287 3.1820610124299
"Myh3" 2.79758991017507 1.90454305056752 1.56279950187963 -0.0490540194925735 -0.348493699001007 -1.54715508213137
"Myh13" 3.73364908934557 3.44133095721281 3.33048111625915 4.13712033359481 3.65808895138896 3.65485209901472
"Gas7" 2.71168983676943 2.00075836582683 2.20153325904177 1.71152867953386 1.77777007364517 1.27969601555203
"Usp43" 1.55278624141837 0.925707660565567 0.303412873060981 0.665324889606392 0.12684431054565 0.536260926056269
"Stx8" 3.25170493143661 2.71088234777439 2.51640659639518 2.22734145866147 2.02866391660675 2.07733578277643
"Ntn1" 4.0874755356583 3.81852307096236 3.68108351987534 4.52360022219105 4.04046861751937 3.88866397928398
"Pik3r5" 3.6061356660113 3.65071812139442 4.10136909711634 2.91010388573292 2.84470108176415 3.01181221005684
"Myh10" 7.59927490958115 6.88373942800779 6.75537324226714 6.12727650022221 5.58108948246761 5.5488697726224
"Ndel1" 4.19268441762441 3.85207563067339 3.63839712077379 3.54869120315388 3.09161582223467 3.22794564092161
"Arhgef15" 3.2638284905191 3.28633104549637 3.51168418615278 2.3911499261674 2.56541732428528 2.36886652522928
"Slc25a35" 0.648363901400597 0.682150629231077 0.813607605380165 -0.0490540194925735 -0.0913358595038831 -0.447619408580454
"Rangrf" 3.4557188234582 2.47282681014205 2.33583435075336 1.65246273866934 1.1141332587961 0.828711819866798
"Pfas" 7.57393736026474 7.10165077559464 7.05951425416934 6.01158945151095 5.51009385280604 5.60597467676797
"Ctc1" 6.19189151018983 5.774968511369 5.75986063325946 5.3078145672819 4.87797723663845 4.88945732274136
"Aurkb" 5.13610088925804 4.47402456449967 4.40622367864476 3.13017872417597 2.39724210479293 2.43990586216113
"2310047M10Rik" 0.720513687156432 0.216487056882265 -0.653518405047133 -0.852911497313951 -0.661651584260638 -1.2956163151354
"Tmem107" 1.29369902010123 0.747001773581045 0.388301770647494 0.48361397378637 -0.496592337990142 -0.211552050346929
"Vamp2" 3.80175353511661 2.94311070682701 3.07279994491956 3.61206682189234 3.25105633794319 3.1975186071701
"Per1" 5.15249532750871 4.69966302969199 4.87188725099357 4.22372295904471 3.82338485052706 3.80030810486313
"Alox8" 2.13114600731527 1.875831753926 2.51640659639518 1.28125374101076 1.37076989343174 1.00304200042911
"Cntrob" 4.84879099124025 4.33592228787088 4.28415831598104 4.33657805749144 3.90313303452289 3.89499854507409
"Trappc1" 1.90212049364638 0.809062741713296 0.986939208265727 0.109935504268583 -0.576762686674125 -0.65407028604788
"Kcnab3" 0.917550534215986 -0.0328724120544525 -0.0971250565227476 -1.52610118104684 -1.61858286236875 -1.69154499146654
"Chd3os" 0.220942677665921 -2.30136124798035 -0.653518405047133 -1.12084470256058 -1.79915510801057 -1.18458500274666
